mechanism_name,strategy_name,first_strategy_name,second_strategy_name,domain_name,year,n_outcomes,opposition,time_limit,n_rounds,f0,f1,reserved0,reserved1,reserved,resrank0,resrank1,resrank,strategy_params,second_strategy_params,perm_indx,max_pareto_welfare,utility_ranges,rank_ranges,ordinal_opposition,time,run_time,failed,succeeded,noffers0,noffers1,noffers,nreceived0,nreceived1,nreceived,nseen,pareto_dist,nash_dist,kalai_dist,modified_kalai_dist,max_welfare,ordinal_pareto_dist,ordinal_nash_dist,ordinal_kalai_dist,ordinal_modified_kalai_dist,ordinal_max_welfare,pareto_optimality,nash_optimality,kalai_optimality,modified_kalai_optimality,max_welfare_optimality,ordinal_pareto_optimality,ordinal_nash_optimality,ordinal_kalai_optimality,ordinal_modified_kalai_optimality,ordinal_max_welfare_optimality,steps,full_time,agreement_utils,agreement_ranks,welfare,welfare_rank,agreement,run_id,failed_after_init,trial
AOr,IAMcrazyHaggler-AgentK,IAMcrazyHaggler,AgentK,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,1.7259308,1.6491442,False,True,14,34,"[14, 34]",34,14,"[34, 14]",47,0.0,0.0,0.084472306,0.084472306,1.6402689,0.0,0.0,0.060265817,0.060265817,1.8663194,1.0,1.0,0.94026905,0.94026905,1.0,1.0,1.0,0.9573115,0.9573115,1.0,491.0,1.7321094,"(0.8802274744800717, 0.7600414743154431)","(0.9739583333333334, 0.8923611111111112)",1.6402689,1.8663194,"('$10 billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",9d9a1547-8408-4a5b-b4b8-04c18bd82a5c,False,0
AOr,IAMcrazyHaggler-Yushu,IAMcrazyHaggler,Yushu,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,2.9487607,2.9250975,False,True,14,49,"[14, 49]",49,14,"[49, 14]",62,0.0,0.0,0.084472306,0.084472306,1.6402689,0.0,0.0,0.060265817,0.060265817,1.8663194,1.0,1.0,0.94026905,0.94026905,1.0,1.0,1.0,0.9573115,0.9573115,1.0,575.0,2.961978,"(0.8802274744800717, 0.7600414743154431)","(0.9739583333333334, 0.8923611111111112)",1.6402689,1.8663194,"('$10 billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",cf55295a-40a6-413f-afa5-8fc53442c14b,False,0
AOr,IAMcrazyHaggler-Nozomi,IAMcrazyHaggler,Nozomi,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,2.193003,2.168668,False,False,14,3,"[14, 3]",3,14,"[3, 14]",17,1.2116995,1.3212354,1.2938712,1.2938712,-0.2228692,1.0155582,1.3209479,1.3160065,1.3160065,0.0,0.14319906,0.065745495,0.085094966,0.085094966,0.0,0.28064302,0.064324394,0.06782447,0.06782447,0.0,577.0,2.1989336,"(-0.12212669484521901, -0.10074251354260369)","(0.0, 0.0)",-0.2228692,0.0,,470ff3f1-15c4-4bf5-8e73-ebd1011873e4,False,0
AOr,IAMcrazyHaggler-AgentFSEGA,IAMcrazyHaggler,AgentFSEGA,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,3.590152,3.4335482,False,True,14,105,"[14, 105]",105,14,"[105, 14]",118,0.0,0.0,0.084472306,0.084472306,1.6402689,0.0,0.0,0.060265817,0.060265817,1.8663194,1.0,1.0,0.94026905,0.94026905,1.0,1.0,1.0,0.9573115,0.9573115,1.0,303.0,3.5980105,"(0.8802274744800717, 0.7600414743154431)","(0.9739583333333334, 0.8923611111111112)",1.6402689,1.8663194,"('$10 billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",e3fd42a6-cb26-482e-ad0a-e1b56e16ee1f,False,0
AOr,IAMcrazyHaggler-IAMhaggler,IAMcrazyHaggler,IAMhaggler,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,2.1979387,2.0153263,False,True,14,9,"[14, 9]",9,14,"[9, 14]",22,0.0,0.0,0.084472306,0.084472306,1.6402689,0.0,0.0,0.060265817,0.060265817,1.8663194,1.0,1.0,0.94026905,0.94026905,1.0,1.0,1.0,0.9573115,0.9573115,1.0,576.0,2.2102566,"(0.8802274744800717, 0.7600414743154431)","(0.9739583333333334, 0.8923611111111112)",1.6402689,1.8663194,"('$10 billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",61e6378b-565a-483e-93d1-5a1a9c0c15e9,False,0
AOt,AgentFSEGA-Yushu,AgentFSEGA,Yushu,EnglandZimbabwe,2010,576,0.2681894,180.0,,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,137.12544,137.10709,False,True,210,7,"[210, 7]",7,210,"[7, 210]",217,0.0,0.33451572,0.25004342,0.25004342,1.5073358,0.0,0.3593792,0.30609268,0.30609268,1.6197916,1.0,0.76346165,0.8231926,0.8231926,0.91895646,1.0,0.7454386,0.7831834,0.7831834,0.867907,6461.0,137.17114,"(0.5867529845763455, 0.9205827410612057)","(0.6284722222222222, 0.9913194444444444)",1.5073358,1.6197916,"('$10 billion', 'No reduction', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of fund')",867f780b-fc76-4159-9d23-b1d75b822ab6,False,0
AOt,AgentFSEGA-AgentSmith,AgentFSEGA,AgentSmith,EnglandZimbabwe,2010,576,0.2681894,180.0,,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,48.136684,48.00828,False,True,38,101,"[38, 101]",101,38,"[101, 38]",138,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,392.0,48.1453,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",2e79f8dc-b67e-4017-b352-c749c5e8287c,False,0
AOt,Nozomi-AgentFSEGA,Nozomi,AgentFSEGA,ItexvsCypress,2010,180,0.39556846,180.0,,-1.0,-1.0,-0.035556324,-0.038648717,"(-0.035556325341615694, -0.03864871609160702)",-0.035556324,-0.038648717,"[-0.035556325341615694, -0.03864871609160702]",,,0,1.4486197,"[[0.0, 1.0], [0.0, 0.9999999999999999]]","[[0.005555555555555556, 1.0], [0.005555555555555556, 1.0]]",0.20964402,154.08307,154.00359,False,True,15,45,"[15, 45]",45,15,"[45, 15]",59,0.030507127,0.15139726,0.15139726,0.15139726,1.3649796,0.03928371,0.19132417,0.19132417,0.19132417,1.6222222,0.9784282,0.89294595,0.89294595,0.89294595,0.94226223,0.97206706,0.8639576,0.8639576,0.8639576,0.9480519,24754.0,154.20552,"(0.8282830120230884, 0.5366965625623099)","(0.9055555555555556, 0.7166666666666667)",1.3649796,1.6222222,"('$3.47', '45 days', 'Upon delivery', '5% spoilage allowed')",da057a16-ed1c-4cec-9412-8be7a1b1566e,False,0
TAU0,IAMcrazyHaggler-Yushu,IAMcrazyHaggler,Yushu,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,0.14722261,0.12710784,False,True,41,41,"[41, 41]",41,41,"[41, 41]",81,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,41.0,0.15002574,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",6edf4baa-9732-44af-972d-2093b091e052,False,0
TAU0,IAMcrazyHaggler,IAMcrazyHaggler,IAMcrazyHaggler,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,0.09002009,0.06917198,False,True,42,42,"[42, 42]",42,42,"[42, 42]",83,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,42.0,0.09213446,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",c175dba7-7c64-44b4-a060-95b63fc6c742,False,0
TAU0,IAMcrazyHaggler-AgentFSEGA,IAMcrazyHaggler,AgentFSEGA,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,2.3809452,2.3639958,False,True,42,42,"[42, 42]",42,42,"[42, 42]",83,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,42.0,2.3851135,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",89a8e602-9110-43c0-9ddc-8d9954e433de,False,0
TAU0,IAMcrazyHaggler-AgentK,IAMcrazyHaggler,AgentK,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,0.21798722,0.19870672,False,True,42,42,"[42, 42]",42,42,"[42, 42]",83,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,42.0,0.22065625,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",c42d7bcf-ed92-4aaf-97fe-688054f6d0e6,False,0
TAU0,IAMcrazyHaggler-AgentSmith,IAMcrazyHaggler,AgentSmith,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,0.73839504,0.70796305,False,True,48,48,"[48, 48]",48,48,"[48, 48]",95,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,48.0,0.7413494,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",5430331e-bccf-4446-b43b-e3ecb59c7ba0,False,0
TAU0,IAMcrazyHaggler-Nozomi,IAMcrazyHaggler,Nozomi,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,0.0832252,0.0640255,False,True,42,42,"[42, 42]",42,42,"[42, 42]",83,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,42.0,0.0856862,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",70b69b47-1800-47a6-b4d7-567b985bf45d,False,0
TAU0,IAMcrazyHaggler-IAMhaggler,IAMcrazyHaggler,IAMhaggler,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,0.13409658,0.11660344,False,True,42,42,"[42, 42]",42,42,"[42, 42]",83,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,42.0,0.13684526,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",13aa7f45-cfcf-4f33-96dd-5cde9260c089,False,0
AOr,IAMhaggler-IAMcrazyHaggler,IAMhaggler,IAMcrazyHaggler,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,1.0524577,1.0280622,False,True,11,7,"[11, 7]",7,11,"[7, 11]",18,0.0,0.25251022,0.16804002,0.16804002,1.5380713,0.0,0.23438144,0.17861706,0.17861706,1.7378472,1.0,0.8214483,0.8811778,0.8811778,0.93769455,1.0,0.83397907,0.873479,0.873479,0.9311628,576.0,1.0604256,"(0.6580449904504913, 0.880026270231987)","(0.7569444444444444, 0.9809027777777778)",1.5380713,1.7378472,"('$100 Billion', 'Reduction equal to half of fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",043206d3-e5da-4d37-a3ac-541ab657e854,False,0
AOr,IAMhaggler-AgentFSEGA,IAMhaggler,AgentFSEGA,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,2.2246313,2.1626341,False,True,3,105,"[3, 105]",105,3,"[105, 3]",108,0.0,0.0,0.084472306,0.084472306,1.6402689,0.0,0.0,0.060265817,0.060265817,1.8663194,1.0,1.0,0.94026905,0.94026905,1.0,1.0,1.0,0.9573115,0.9573115,1.0,303.0,2.2307515,"(0.8802274744800717, 0.7600414743154431)","(0.9739583333333334, 0.8923611111111112)",1.6402689,1.8663194,"('$10 billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",58ae28fc-b715-40da-9681-c6f0fb31e9ac,False,0
AOt,AgentFSEGA-Yushu,AgentFSEGA,Yushu,ItexvsCypress,2010,180,0.39556846,180.0,,-1.0,-1.0,-0.035556324,-0.038648717,"(-0.035556325341615694, -0.03864871609160702)",-0.035556324,-0.038648717,"[-0.035556325341615694, -0.03864871609160702]",,,0,1.4486197,"[[0.0, 1.0], [0.0, 0.9999999999999999]]","[[0.005555555555555556, 1.0], [0.005555555555555556, 1.0]]",0.20964402,173.93507,173.8767,False,True,83,12,"[83, 12]",12,83,"[12, 83]",94,0.0,0.12517759,0.12517759,0.12517759,1.376178,0.0,0.18542577,0.18542577,0.18542577,1.5555556,1.0,0.9114861,0.9114861,0.9114861,0.94999266,1.0,0.86815166,0.86815166,0.86815166,0.90909094,7148.0,173.9848,"(0.6545709013037053, 0.7216071622439825)","(0.6388888888888888, 0.9166666666666666)",1.376178,1.5555556,"('$3.71', '45 days', '30 days after delivery', '5% spoilage allowed')",530d5795-662d-440d-83c1-a071ac977675,False,0
AOt,AgentSmith-AgentFSEGA,AgentSmith,AgentFSEGA,EnglandZimbabwe,2010,576,0.2681894,180.0,,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,51.720222,51.70372,False,True,110,26,"[110, 26]",26,110,"[26, 110]",135,0.0,0.20780729,0.123335,0.123335,1.5576247,0.0,0.18012936,0.12298237,0.12298237,1.7847222,1.0,0.85305804,0.912789,0.912789,0.9496154,1.0,0.8724078,0.9128871,0.9128871,0.9562791,447.0,51.728592,"(0.6978932253989125, 0.8597314355945818)","(0.8125, 0.9722222222222222)",1.5576247,1.7847222,"('$10 billion', 'Reduction equal to half of fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of fund')",64dd40c1-5cc7-468a-bdfe-b384beec9aca,False,0
AOt,Yushu-AgentFSEGA,Yushu,AgentFSEGA,ItexvsCypress,2010,180,0.39556846,180.0,,-1.0,-1.0,-0.035556324,-0.038648717,"(-0.035556325341615694, -0.03864871609160702)",-0.035556324,-0.038648717,"[-0.035556325341615694, -0.03864871609160702]",,,0,1.4486197,"[[0.0, 1.0], [0.0, 0.9999999999999999]]","[[0.005555555555555556, 1.0], [0.005555555555555556, 1.0]]",0.20964402,166.76628,166.7484,False,True,21,51,"[21, 51]",51,21,"[51, 21]",71,0.030507127,0.15139726,0.15139726,0.15139726,1.3649796,0.03928371,0.19132417,0.19132417,0.19132417,1.6222222,0.9784282,0.89294595,0.89294595,0.89294595,0.94226223,0.97206706,0.8639576,0.8639576,0.8639576,0.9480519,7188.0,166.80789,"(0.8282830120230884, 0.5366965625623099)","(0.9055555555555556, 0.7166666666666667)",1.3649796,1.6222222,"('$3.47', '45 days', 'Upon delivery', '5% spoilage allowed')",1418e5bb-e676-41c2-a968-5bc57ce97c36,False,0
AOt,AgentFSEGA-IAMhaggler,AgentFSEGA,IAMhaggler,ItexvsCypress,2010,180,0.39556846,180.0,,-1.0,-1.0,-0.035556324,-0.038648717,"(-0.035556325341615694, -0.03864871609160702)",-0.035556324,-0.038648717,"[-0.035556325341615694, -0.03864871609160702]",,,0,1.4486197,"[[0.0, 1.0], [0.0, 0.9999999999999999]]","[[0.005555555555555556, 1.0], [0.005555555555555556, 1.0]]",0.20964402,180.01991,179.9708,False,True,89,4,"[89, 4]",4,89,"[4, 89]",92,0.0,0.12517759,0.12517759,0.12517759,1.376178,0.0,0.18542577,0.18542577,0.18542577,1.5555556,1.0,0.9114861,0.9114861,0.9114861,0.94999266,1.0,0.86815166,0.86815166,0.86815166,0.90909094,23675.0,180.14876,"(0.6545709013037053, 0.7216071622439825)","(0.6388888888888888, 0.9166666666666666)",1.376178,1.5555556,"('$3.71', '45 days', '30 days after delivery', '5% spoilage allowed')",1939084a-e666-4c03-aa3e-f61a88d119e0,False,0
AOt,AgentFSEGA-IAMcrazyHaggler,AgentFSEGA,IAMcrazyHaggler,ItexvsCypress,2010,180,0.39556846,180.0,,-1.0,-1.0,-0.035556324,-0.038648717,"(-0.035556325341615694, -0.03864871609160702)",-0.035556324,-0.038648717,"[-0.035556325341615694, -0.03864871609160702]",,,0,1.4486197,"[[0.0, 1.0], [0.0, 0.9999999999999999]]","[[0.005555555555555556, 1.0], [0.005555555555555556, 1.0]]",0.20964402,180.65271,180.59659,False,False,89,2,"[89, 2]",2,89,"[2, 89]",91,0.8965559,1.0787374,1.0787374,1.0787374,-0.07420504,0.9978372,1.2108562,1.2108562,1.2108562,0.0,0.36603925,0.23721746,0.23721746,0.23721746,0.0,0.2904808,0.13901207,0.13901207,0.13901207,0.0,27852.0,180.80992,"(-0.035556325341615694, -0.03864871609160702)","(0.0, 0.0)",-0.07420504,0.0,,00932bd6-faeb-45a1-bbae-f6a904d92ea7,False,0
AOt,AgentK-IAMcrazyHaggler,AgentK,IAMcrazyHaggler,ItexvsCypress,2010,180,0.39556846,180.0,,-1.0,-1.0,-0.035556324,-0.038648717,"(-0.035556325341615694, -0.03864871609160702)",-0.035556324,-0.038648717,"[-0.035556325341615694, -0.03864871609160702]",,,0,1.4486197,"[[0.0, 1.0], [0.0, 0.9999999999999999]]","[[0.005555555555555556, 1.0], [0.005555555555555556, 1.0]]",0.20964402,180.9943,180.95827,False,False,38,2,"[38, 2]",2,38,"[2, 38]",40,0.8965559,1.0787374,1.0787374,1.0787374,-0.07420504,0.9978372,1.2108562,1.2108562,1.2108562,0.0,0.36603925,0.23721746,0.23721746,0.23721746,0.0,0.2904808,0.13901207,0.13901207,0.13901207,0.0,27853.0,181.1526,"(-0.035556325341615694, -0.03864871609160702)","(0.0, 0.0)",-0.07420504,0.0,,09d0c8d4-4f4f-4e1d-a61f-76fb0ec14da0,False,0
TAU0,IAMhaggler-IAMcrazyHaggler,IAMhaggler,IAMcrazyHaggler,EnglandZimbabwe,2010,576,0.2681894,,577,-1.0,-1.0,-0.1221267,-0.10074251,"(-0.12212669484521901, -0.10074251354260369)",-0.1221267,-0.10074251,"[-0.12212669484521901, -0.10074251354260369]",,,0,1.6402689,"[[0.0, 1.0], [0.0, 1.0000000000000002]]","[[0.001736111111111111, 1.0], [0.001736111111111111, 1.0]]",0.09823996,0.4746632,0.14438121,False,True,42,42,"[42, 42]",42,42,"[42, 42]",83,0.0,0.08402001,0.000860304,0.000860304,1.6059331,0.0,0.060265817,0.0,0.0,1.8611112,1.0,0.9405889,0.9993917,0.9993917,0.9790669,1.0,0.9573115,1.0,1.0,0.9972093,42.0,0.4781443,"(0.8061829794061371, 0.7997501037848405)","(0.9288194444444444, 0.9322916666666666)",1.6059331,1.8611112,"('$50 Billion', 'Reduction equal to fund size', 'Zimbabwe will increase tariffs on imports', 'England will increase imports', 'Creation of committee to discuss creation of fund')",c5e4d265-766e-45d9-85f5-6af4a507a4f2,False,0
